AX,AY,AZ
-0.00241853,-0.154356758,558.2064105
-0.002884059,-0.153780659,559.178969
-0.003359232,-0.153193965,560.0321467
-0.003844044,-0.152596874,560.7657972
-0.004338485,-0.151989579,561.3785332
-0.004842537,-0.151372267,561.8689102
-0.005356176,-0.15074512,562.2347325
-0.005879375,-0.15010831,562.4729923
-0.00641211,-0.149462001,562.5822779
-0.006954361,-0.148806342,562.5661211
-0.007506119,-0.148141473,562.4338956
-0.008067379,-0.147467521,562.1976939
-0.008638145,-0.146784605,561.8671836
-0.009218421,-0.146092835,561.4460558
-0.009808209,-0.145392319,560.9322906
-0.010407505,-0.144683174,560.3220145
-0.011016294,-0.143965522,559.6147469
-0.011634552,-0.143239504,558.8165628
-0.012262241,-0.142505274,557.9384611
-0.012899307,-0.141763002,556.9908731
-0.013545684,-0.14101288,555.9789069
-0.014201291,-0.140255124,554.9026333
-0.014866046,-0.139489974,553.7621274
-0.015539859,-0.138717696,552.5625713
-0.016222649,-0.137938565,551.31503
-0.016914336,-0.137152863,550.0323692
-0.017614851,-0.136360863,548.7235604
-0.018324131,-0.135562828,547.3910885
-0.019042119,-0.134759007,546.0338099
-0.019768763,-0.133949637,544.6527285
-0.020504022,-0.133134939,543.2543231
-0.021247866,-0.132315122,541.8482613
-0.02200028,-0.131490378,540.4417253
-0.022761263,-0.130660878,539.0357374
-0.023530829,-0.129826774,537.6264669
-0.024309001,-0.128988192,536.209455
-0.025095813,-0.128145239,534.7826361
-0.025891302,-0.127298013,533.3461738
-0.026695509,-0.126446605,531.9000738
-0.02750847,-0.125591113,530.4418358
-0.02833022,-0.124731647,528.9661478
-0.029160786,-0.123868332,527.46707
-0.030000189,-0.123001308,525.9410356
-0.03084845,-0.122130732,524.3880545
-0.031705585,-0.121256776,522.8099178
-0.03257161,-0.120379622,521.206891
-0.033446533,-0.119499466,519.5759789
-0.034330359,-0.118616507,517.9129464
-0.035223081,-0.117730948,516.2169113
-0.03612469,-0.116842991,514.4928957
-0.037035165,-0.115952835,512.7486622
-0.037954485,-0.115060672,510.9876312
-0.038882621,-0.114166691,509.2038396
-0.039819547,-0.113271069,507.3834302
-0.040765238,-0.112373971,505.511817
-0.041719664,-0.111475549,503.5813798
-0.042682789,-0.110575946,501.59471
-0.043654563,-0.109675293,499.5621405
-0.044634925,-0.108773715,497.4960107
-0.0456238,-0.107871336,495.4053998
-0.046621102,-0.106968277,493.2937392
-0.047626734,-0.106064655,491.1592613
-0.048640585,-0.105160594,488.9968775
-0.049662537,-0.104256219,486.8005256
-0.050692462,-0.103351662,484.5656192
-0.051730227,-0.102447065,482.2906809
-0.052775694,-0.101542576,479.9769746
-0.053828727,-0.100638349,477.6263422
-0.054889181,-0.099734541,475.2390604
-0.055956905,-0.098831308,472.8135141
-0.05703174,-0.097928804,470.3478501
-0.058113514,-0.09702718,467.8419157
-0.059202043,-0.096126587,465.2973615
-0.06029713,-0.095227169,462.7152119
-0.06139857,-0.094329067,460.0925385
-0.062506152,-0.093432411,457.4212354
-0.063619663,-0.092537319,454.6907339
-0.064738889,-0.091643894,451.8936158
-0.065863618,-0.090752223,449.0305531
-0.066993642,-0.089862383,446.110859
-0.06812876,-0.088974439,443.1480796
-0.069268777,-0.088088449,440.1539515
-0.070413505,-0.087204464,437.1351774
-0.07156276,-0.086322525,434.094773
-0.072716358,-0.085442663,431.0353331
-0.07387412,-0.084564896,427.9598075
-0.075035869,-0.083689231,424.8689697
-0.076201435,-0.082815661,421.7600292
-0.077370652,-0.081944168,418.6303463
-0.078543357,-0.081074723,415.4836174
-0.079719393,-0.080207283,412.3317932
-0.080898604,-0.079341801,409.1896698
-0.082080838,-0.078478223,406.0662346
-0.083265935,-0.077616493,402.9597063
-0.084453728,-0.076756558,399.8595762
-0.085644039,-0.075898369,396.7538335
-0.086836684,-0.075041887,393.6366
-0.088031473,-0.07418708,390.5110281
-0.089228216,-0.073333925,387.3859741
-0.090426724,-0.072482402,384.2701196
-0.091626815,-0.071632499,381.1683996
-0.092828314,-0.070784206,378.0827784
-0.094031059,-0.069937518,375.0157602
-0.095234907,-0.069092437,371.9729001
-0.096439724,-0.068248968,368.9617629
-0.097645387,-0.067407116,365.9882494
-0.098851776,-0.066566891,363.0532897
-0.100058777,-0.065728307,360.1519449
-0.101266274,-0.064891388,357.2747958
-0.102474154,-0.064056173,354.4100244
-0.103682303,-0.063222708,351.5449043
-0.104890607,-0.06239105,348.6671478
-0.106098954,-0.061561258,345.7670289
-0.10730723,-0.060733398,342.8394858
-0.108515325,-0.059907542,339.8842634
-0.109723129,-0.05908377,336.9037914
-0.11093054,-0.058262173,333.9007548
-0.112137465,-0.057442854,330.8768082
-0.113343821,-0.056625922,327.8319636
-0.114549535,-0.055811487,324.7643457
-0.115754548,-0.054999658,321.6712325
-0.116958805,-0.054190539,318.5514646
-0.118162259,-0.053384223,315.4071184
-0.119364865,-0.052580797,312.24218
-0.120566584,-0.051780345,309.059136
-0.121767378,-0.050982945,305.8575045
-0.122967207,-0.050188676,302.6366313
-0.124166034,-0.049397616,299.4001397
-0.125363817,-0.048609836,296.1574002
-0.126560514,-0.047825406,292.9203669
-0.127756084,-0.047044391,289.6984543
-0.128950486,-0.046266855,286.4956799
-0.130143675,-0.04549286,283.312113
-0.131335605,-0.044722469,280.1478762
-0.132526219,-0.04395574,277.0058596
-0.133715454,-0.043192722,273.8906395
-0.134903238,-0.042433458,270.8048448
-0.13608949,-0.041677979,267.7470145
-0.137274124,-0.040926314,264.7133729
-0.138457054,-0.040178485,261.7015656
-0.139638194,-0.039434513,258.7124145
-0.140817459,-0.038694412,255.7481832
-0.141994763,-0.037958189,252.8097194
-0.143170024,-0.037225843,249.8956182
-0.14434316,-0.036497367,247.0038549
-0.145514089,-0.035772753,244.1342345
-0.146682728,-0.035051994,241.290127
-0.147848991,-0.034335088,238.4784878
-0.149012779,-0.033622033,235.7078979
-0.150173988,-0.032912829,232.9861152
-0.1513325,-0.032207476,230.3194211
-0.152488187,-0.031505981,227.7139675
-0.15364091,-0.030808353,225.1769614
-0.154790526,-0.030114621,222.7160112
-0.155936886,-0.029424822,220.3370858
-0.157079836,-0.02873901,218.0426574
-0.158219217,-0.02805725,215.8313136
-0.159354865,-0.027379607,213.6989411
-0.16048662,-0.026706147,211.6403594
-0.161614324,-0.026036927,209.6505242
-0.16273783,-0.025371999,207.7254468
-0.163857004,-0.02471141,205.8628672
-0.164971718,-0.024055203,204.0620503
-0.166081855,-0.023403428,202.3223162
-0.167187306,-0.022756139,200.6413667
-0.168287968,-0.022113399,199.0154688
-0.169383748,-0.021475277,197.441843
-0.170474562,-0.020841844,195.9203576
-0.171560335,-0.020213179,194.4514874
-0.172640998,-0.019589356,193.0319051
-0.173716492,-0.018970455,191.6523584
-0.174786767,-0.018356553,190.2998744
-0.175851776,-0.017747735,188.9617605
-0.176911478,-0.017144096,187.628074
-0.177965837,-0.016545745,186.2915001
-0.179014817,-0.015952808,184.9453304
-0.180058389,-0.015365429,183.5808104
-0.181096527,-0.014783767,182.1854447
-0.182129207,-0.014207993,180.7436505
-0.18315641,-0.013638287,179.2398397
-0.184178119,-0.013074836,177.6620114
-0.185194318,-0.012517831,176.0031194
-0.186204995,-0.011967467,174.2593375
-0.187210141,-0.011423938,172.4269771
-0.188209745,-0.010887441,170.5005689
-0.189203798,-0.010358172,168.473271
-0.190192292,-0.009836323,166.3388283
-0.191175213,-0.009322082,164.0936345
-0.192152545,-0.00881563,161.7381404
-0.19312427,-0.00831715,159.2773641
-0.194090362,-0.007826827,156.7201155
-0.195050796,-0.007344852,154.0771391
-0.196005537,-0.006871427,151.3598279
-0.196954546,-0.006406757,148.5806523
-0.197897779,-0.005951053,145.7535887
-0.198835185,-0.00550452,142.8919153
-0.199766711,-0.005067361,140.0039665
-0.200692305,-0.004639767,137.0909691
-0.201611914,-0.004221924,134.1499005
-0.202525486,-0.003814007,131.1793467
-0.203432967,-0.00341618,128.1832168
-0.2043343,-0.003028605,125.1689682
-0.205229426,-0.002651433,122.141768
-0.206118282,-0.002284814,119.0991258
-0.207000804,-0.001928886,116.0297908
-0.207876923,-0.00158378,112.9179571
-0.20874657,-0.001249614,109.7505303
-0.20960967,-0.000926499,106.5227199
-0.210466139,-0.000614539,103.2381215
-0.211315883,-0.000313839,99.90373643
-0.212158804,-2.45034E-05,96.52409307
-0.2129948,0.000253358,93.0982671
-0.213823768,0.000519635,89.62026933
-0.214645607,0.00077422,86.08122987
-0.21546022,0.001017006,82.47239866
-0.216267518,0.001247891,78.78857478
-0.217067419,0.001466775,75.03071917
-0.217859846,0.001673564,71.20595476
-0.218644733,0.00186817,67.32454566
-0.219422015,0.002050508,63.39567211
-0.220191634,0.0022205,59.42492
-0.220953537,0.002378066,55.41499531
-0.221707676,0.002523127,51.36762257
-0.222454006,0.0026556,47.28323879
-0.223192489,0.0027754,43.15870746
-0.223923091,0.002882442,38.98727786
-0.224645788,0.002976643,34.76325943
-0.225360568,0.003057917,30.48781873
-0.226067423,0.003126186,26.17004098
-0.22676635,0.003181369,21.82211304
-0.22745735,0.003223392,17.45334303
-0.228140419,0.003252185,13.06824169
-0.228815554,0.003267681,8.669053616
-0.229482747,0.003269813,4.258594526
-0.230141988,0.003258517,-0.16021805
-0.230793267,0.003233724,-4.587242669
-0.231436573,0.003195365,-9.026522239
-0.232071903,0.00314337,-13.48448768
-0.232699256,0.003077663,-17.96744718
-0.233318635,0.002998174,-22.48136155
-0.233930044,0.002904833,-27.03343615
-0.234533485,0.002797576,-31.63293729
-0.235128958,0.002676346,-36.29011022
-0.235716457,0.002541092,-41.01409705
-0.236295978,0.002391763,-45.81105876
-0.236867512,0.002228312,-50.68319532
-0.23743105,0.002050695,-55.62909251
-0.237986582,0.001858876,-60.64500776
-0.238534098,0.001652831,-65.72552311
-0.239073591,0.001432549,-70.86254495
-0.239605056,0.001198035,-76.04403833
-0.240128491,0.000949309,-81.25525154
-0.240643892,0.000686406,-86.4829819
-0.241151259,0.000409378,-91.71973961
-0.241650593,0.000118292,-96.96413539
-0.242141897,-0.00018677,-102.2171246
-0.242625177,-0.000505709,-107.4773942
-0.243100432,-0.000838417,-112.7399131
-0.243567665,-0.001184778,-117.9989533
-0.244026873,-0.001544675,-123.2529678
-0.244478056,-0.001917986,-128.5069175
-0.244921211,-0.002304589,-133.7696377
-0.245356325,-0.002704352,-139.0481639
-0.245783376,-0.003117138,-144.3439556
-0.246202328,-0.003542809,-149.6543243
-0.246613136,-0.00398123,-154.9769449
-0.24701575,-0.004432278,-160.3122846
-0.247410115,-0.004895834,-165.6620303
-0.247796172,-0.00537179,-171.0262725
-0.248173856,-0.005860046,-176.40228
-0.248543107,-0.006360506,-181.7847448
-0.248903863,-0.006873085,-187.1660881
-0.249256071,-0.007397706,-192.5364804
-0.249599679,-0.007934293,-197.8844133
-0.249934645,-0.008482772,-203.1989238
-0.250260932,-0.009043061,-208.473452
-0.250578507,-0.009615071,-213.7089231
-0.250887337,-0.010198702,-218.9126043
-0.251187391,-0.010793846,-224.091879
-0.251478636,-0.011400391,-229.2467558
-0.251761039,-0.012018219,-234.3671943
-0.252034565,-0.012647212,-239.438126
-0.252299184,-0.013287257,-244.4483746
-0.252554865,-0.013938242,-249.3957375
-0.252801581,-0.014600059,-254.284047
-0.253039303,-0.015272598,-259.1159444
-0.253268005,-0.01595575,-263.8889198
-0.253487663,-0.016649407,-268.5979042
-0.253698253,-0.017353461,-273.2405768
-0.253899752,-0.018067813,-277.819732
-0.254092134,-0.01879237,-282.3412385
-0.254275372,-0.019527045,-286.8102835
-0.254449444,-0.020271752,-291.2292086
-0.254614325,-0.021026408,-295.5981836
-0.25477,-0.021790929,-299.917431
-0.254916456,-0.022565233,-304.1889404
-0.255053689,-0.023349243,-308.4166526
-0.255181703,-0.02414288,-312.605091
-0.255300509,-0.02494607,-316.757158
-0.255410126,-0.025758734,-320.8724602
-0.255510577,-0.026580793,-324.9471459
-0.255601893,-0.027412163,-328.9752514
-0.255684107,-0.028252754,-332.950967
-0.255757256,-0.029102473,-336.8706983
-0.255821378,-0.029961224,-340.7335968
-0.255876513,-0.030828918,-344.5403145
-0.255922698,-0.031705473,-348.29131
-0.255959971,-0.032590819,-351.9863786
-0.25598837,-0.033484893,-355.6256731
-0.256007931,-0.034387644,-359.2103156
-0.256018687,-0.035299023,-362.7408056
-0.256020674,-0.036218989,-366.2145908
-0.256013922,-0.037147505,-369.6257408
-0.255998463,-0.038084539,-372.9672935
-0.255974328,-0.03903006,-376.2339502
-0.255941549,-0.039984044,-379.4224628
-0.255900164,-0.040946468,-382.5294293
-0.255850214,-0.041917316,-385.5487832
-0.255791748,-0.042896572,-388.4715488
-0.255724822,-0.043884215,-391.2884938
-0.255649496,-0.044880219,-393.9937019
-0.255565835,-0.045884548,-396.5859198
-0.255473911,-0.046897158,-399.0661687
-0.255373801,-0.047917998,-401.4333559
-0.255265587,-0.048947006,-403.6814171
-0.255149359,-0.049984111,-405.8003983
-0.255025212,-0.05102923,-407.7809868
-0.254893251,-0.052082269,-409.619104
-0.254753587,-0.053143123,-411.3168645
-0.254606338,-0.054211678,-412.8793306
-0.254451624,-0.055287812,-414.3098586
-0.254289565,-0.056371402,-415.6075473
-0.254120277,-0.057462312,-416.7684215
-0.25394387,-0.0585604,-417.789229
-0.253760443,-0.05966551,-418.6709306
-0.253570091,-0.060777483,-419.4194144
-0.253372899,-0.061896157,-420.0434143
-0.253168942,-0.063021375,-420.5516107
-0.252958284,-0.064152986,-420.9508557
-0.252740977,-0.065290844,-421.2461927
-0.252517062,-0.066434801,-421.4418977
-0.252286574,-0.067584711,-421.5421733
-0.252049543,-0.068740422,-421.5509443
-0.251805997,-0.069901775,-421.4711642
-0.251555961,-0.071068606,-421.3044882
-0.251299464,-0.072240741,-421.0521306
-0.251036536,-0.073418001,-420.7161917
-0.250767212,-0.0746002,-420.2994125
-0.250491533,-0.075787147,-419.8029709
-0.250209545,-0.076978652,-419.2245419
-0.249921295,-0.078174521,-418.5589919
-0.249626842,-0.079374559,-417.8016858
-0.249326246,-0.080578563,-416.9519562
-0.249019576,-0.081786324,-416.0143083
-0.24870691,-0.08299762,-414.9968684
-0.24838833,-0.084212222,-413.9084242
-0.24806393,-0.085429893,-412.7563227
-0.247733815,-0.08665039,-411.5468782
-0.247398098,-0.087873474,-410.2879035
-0.247056906,-0.08909891,-408.9907715
-0.24671037,-0.090326472,-407.6691905
-0.246358626,-0.091555951,-406.334877
-0.246001811,-0.092787157,-404.9937387
-0.245640061,-0.094019926,-403.6459565
-0.245273506,-0.095254111,-402.2896378
-0.244902272,-0.096489593,-400.9248174
-0.244526484,-0.097726269,-399.5552333
-0.244146263,-0.09896406,-398.1875717
-0.243761732,-0.1002029,-396.8292214
-0.243373011,-0.101442743,-395.4861105
-0.242980223,-0.102683553,-394.1621552
-0.242583494,-0.10392531,-392.8603826
-0.242182953,-0.105168004,-391.5840125
-0.24177873,-0.106411632,-390.3361102
-0.241370958,-0.107656194,-389.1181174
-0.240959764,-0.10890169,-387.9282801
-0.240545275,-0.11014812,-386.7605874
-0.240127607,-0.111395481,-385.6045268
-0.239706874,-0.112643767,-384.4461247
-0.239283183,-0.113892965,-383.2703966
-0.238856636,-0.115143056,-382.0644895
-0.238427333,-0.116394014,-380.8205201
-0.237995369,-0.117645807,-379.5367786
-0.237560838,-0.118898392,-378.2159936
-0.237123831,-0.120151717,-376.8615159
-0.236684441,-0.121405718,-375.4748886
-0.236242756,-0.122660318,-374.057338
-0.235798865,-0.123915435,-372.6134066
-0.235352851,-0.125170974,-371.1524225
-0.234904796,-0.126426834,-369.6857239
-0.23445477,-0.127682903,-368.2217603
-0.23400284,-0.128939061,-366.7629895
-0.23354906,-0.130195176,-365.3066134
-0.233093479,-0.13145111,-363.847802
-0.232636139,-0.132706716,-362.3823683
-0.232177073,-0.133961842,-360.9074819
-0.23171631,-0.135216334,-359.4214044
-0.231253872,-0.136470031,-357.9231216
-0.230789783,-0.137722763,-356.4114252
-0.230324068,-0.138974346,-354.8832799
-0.229856756,-0.140224585,-353.3326804
-0.229387878,-0.141473269,-351.7512636
-0.228917467,-0.142720174,-350.1306157
-0.228445561,-0.143965066,-348.4646391
-0.227972201,-0.145207705,-346.749737
-0.227497434,-0.146447841,-344.9824657
-0.227021313,-0.147685221,-343.1572078
-0.226543894,-0.148919589,-341.2666214
-0.22606524,-0.150150685,-339.3047015
-0.225585423,-0.151378253,-337.2693525
-0.225104522,-0.152602038,-335.1616531
-0.224622623,-0.153821787,-332.9826518
-0.224139816,-0.155037258,-330.7314889
-0.223656185,-0.156248221,-328.4070503
-0.22317181,-0.157454468,-326.0110087
-0.222686756,-0.158655813,-323.5484154
-0.222201087,-0.159852099,-321.0247206
-0.221714853,-0.161043195,-318.4418338
-0.221228105,-0.162228997,-315.7968587
-0.220740888,-0.163409428,-313.084583
-0.220253247,-0.164584437,-310.3014796
-0.219765226,-0.165754001,-307.4482985
-0.219276871,-0.166918121,-304.5300061
-0.218788224,-0.168076814,-301.5537029
-0.218299336,-0.169230106,-298.5260316
-0.217810261,-0.170378029,-295.451136
-0.217321062,-0.171520615,-292.3297219
-0.216831807,-0.172657898,-289.1597312
-0.216342573,-0.173789909,-285.9383216
-0.215853441,-0.174916672,-282.6637853
-0.215364501,-0.176038209,-279.3360801
-0.21487585,-0.17715453,-275.9557476
-0.214387596,-0.178265644,-272.5223413
-0.213899852,-0.17937155,-269.0336311
-0.21341274,-0.180472238,-265.4856643
-0.212926383,-0.181567684,-261.8731129
-0.212440906,-0.182657856,-258.1898859
-0.211956432,-0.18374271,-254.430191
-0.21147308,-0.184822204,-250.5897386
-0.210990965,-0.185896298,-246.6668446
-0.210510195,-0.18696496,-242.6628181
-0.210030875,-0.188028161,-238.5807163
-0.209553103,-0.189085881,-234.4235895
-0.209076969,-0.190138101,-230.1943586
-0.20860256,-0.191184807,-225.896754
-0.20812996,-0.192225995,-221.5346832
-0.207659244,-0.193261673,-217.1092101
-0.207190482,-0.194291857,-212.615697
-0.206723731,-0.19531657,-208.0445608
-0.206259036,-0.196335832,-203.3859873
-0.205796431,-0.197349659,-198.6349532
-0.205335946,-0.198358057,-193.7927566
-0.204877604,-0.199361023,-188.8652623
-0.204421431,-0.200358541,-183.8608604
-0.203967455,-0.201350585,-178.7896499
-0.203515706,-0.202337124,-173.6631332
-0.203066218,-0.203318122,-168.4937462
-0.202619023,-0.204293539,-163.2946341
-0.202174155,-0.205263335,-158.0799172
-0.201731647,-0.206227463,-152.864507
-0.201291533,-0.207185877,-147.6628816
-0.200853845,-0.208138528,-142.487535
-0.20041861,-0.209085367,-137.3477522
-0.199985856,-0.210026346,-132.2489358
-0.199555602,-0.210961424,-127.192933
-0.199127868,-0.211890563,-122.1792602
-0.198702669,-0.212813731,-117.2061847
-0.19828002,-0.213730905,-112.2711135
-0.197859932,-0.214642063,-107.3706332
-0.197442414,-0.215547193,-102.5005316
-0.197027477,-0.216446285,-97.6558581
-0.196615126,-0.217339338,-92.83100628
-0.196205372,-0.218226359,-88.01995852
-0.195798219,-0.219107356,-83.21706194
-0.195393671,-0.219982341,-78.41833483
-0.194991725,-0.220851325,-73.62224248
-0.194592372,-0.221714319,-68.82818678
-0.194195605,-0.222571335,-64.03266909
-0.193801419,-0.223422384,-59.22645313
-0.193409811,-0.224267472,-54.39613681
-0.193020788,-0.2251066,-49.52923485
-0.192634361,-0.225939759,-44.6187919
-0.192250547,-0.226766933,-39.66489314
-0.191869368,-0.227588101,-34.67333767
-0.191490851,-0.228403236,-29.65323009
-0.191115023,-0.229212314,-24.61485789
-0.190741912,-0.230015317,-19.56797698
-0.190371542,-0.230812234,-14.5201177
-0.190003937,-0.231603061,-9.475033702
-0.189639113,-0.232387804,-4.432110155
-0.189277086,-0.233166474,0.612533885
-0.18891787,-0.233939088,5.663493894
-0.188561477,-0.234705675,10.72332418
-0.188207919,-0.235466273,15.79139469
-0.187857201,-0.236220932,20.86527886
-0.187509326,-0.236969713,25.94297829
-0.187164289,-0.237712679,31.02333087
-0.186822084,-0.238449897,36.10447972
-0.186482699,-0.239181436,41.18275045
-0.18614612,-0.239907366,46.25340622
-0.185812328,-0.240627759,51.31215806
-0.185481308,-0.241342685,56.35557293
-0.185153049,-0.242052212,61.38029793
-0.184827548,-0.242756399,66.38257032
-0.184504814,-0.243455302,71.35874805
-0.184184866,-0.244148963,76.3060648
-0.183867733,-0.244837418,81.22277279
-0.183553448,-0.245520694,86.10781601
-0.183242052,-0.24619881,90.96046266
-0.182933583,-0.246871783,95.78028463
-0.182628076,-0.247539627,100.5681779
-0.18232556,-0.248202355,105.3282199
-0.182026056,-0.248859983,110.0683224
-0.181729578,-0.249512524,114.7981293
-0.18143614,-0.250159995,119.5255868
-0.181145755,-0.250802418,124.2550662
-0.180858441,-0.251439821,128.9877711
-0.18057422,-0.252072239,133.722575
-0.180293112,-0.25269971,138.4562041
-0.180015141,-0.253322275,143.1841358
-0.179740325,-0.253939979,147.9032519
-0.179468675,-0.254552867,152.614655
-0.179200194,-0.255160989,157.3242201
-0.178934866,-0.255764391,162.0405524
-0.178672668,-0.256363121,166.7724979
-0.178413563,-0.256957214,171.5284078
-0.178157508,-0.257546702,176.3168939
-0.177904461,-0.258131609,181.1469302
-0.17765438,-0.258711952,186.0264859
-0.177407223,-0.259287751,190.960973
-0.177162949,-0.25985902,195.9525324
-0.176921516,-0.260425772,201.0000135
-0.176682879,-0.260988018,206.0989938
-0.176446988,-0.261545762,211.2413302
-0.176213789,-0.262099007,216.414975
-0.175983221,-0.262647746,221.6056701
-0.17575522,-0.263191966,226.8007225
-0.175529725,-0.263731646,231.9926787
-0.175306673,-0.264266752,237.1803859
-0.17508601,-0.264797244,242.367134
-0.174867692,-0.265323072,247.5576552
-0.174651686,-0.265844183,252.756124
-0.174437966,-0.26636052,257.9661969
-0.174226513,-0.266872032,263.1920132
-0.174017311,-0.267378666,268.4376026
-0.173810345,-0.26788037,273.7037214
-0.173605595,-0.268377088,278.9848517
-0.173403042,-0.268868759,284.2702626
-0.17320266,-0.26935532,289.5494399
-0.173004418,-0.269836705,294.817617
-0.172808286,-0.270312858,300.0767751
-0.172614233,-0.270783725,305.3315405
-0.17242223,-0.271249266,310.5833871
-0.172232243,-0.271709451,315.8273098
-0.172044231,-0.27216426,321.0529261
-0.17185815,-0.272613678,326.2485789
-0.171673939,-0.273057699,331.4050308
-0.171491531,-0.273496322,336.5164433
-0.171310845,-0.27392956,341.579112
-0.171131797,-0.274357442,346.5900163
-0.170954298,-0.274780007,351.5467383
-0.170778253,-0.275197305,356.4487278
-0.170603571,-0.275609387,361.2984655
-0.170430166,-0.276016305,366.1009736
-0.170257957,-0.276418106,370.8615493
-0.170086872,-0.276814836,375.5830093
-0.169916837,-0.277206534,380.2639551
-0.169747779,-0.277593232,384.8989151
-0.169579619,-0.277974956,389.4802227
-0.169412275,-0.278351722,394.0004451
-0.169245667,-0.278723541,398.4537712
-0.169079715,-0.279090415,402.8357051
-0.168914342,-0.279452334,407.1421476
-0.16874948,-0.279809275,411.3694368
-0.168585076,-0.280161203,415.5152053
-0.168421101,-0.28050807,419.5783395
-0.16825755,-0.280849818,423.5572031
-0.168094446,-0.281186375,427.4472495
-0.167931837,-0.281517659,431.240021
-0.167769795,-0.281843574,434.925333
-0.167608417,-0.282164025,438.4968869
-0.167447823,-0.282478922,441.9582305
-0.167288158,-0.282788195,445.3241452
-0.167129587,-0.283091797,448.6156459
-0.166972295,-0.283389708,451.8521828
-0.166816481,-0.283681934,455.0464579
-0.166662359,-0.283968511,458.2040155
-0.166510154,-0.284249511,461.3259781
-0.166360097,-0.284525044,464.4124138
-0.166212427,-0.284795263,467.4643572
-0.166067371,-0.285060357,470.4829926
-0.165925141,-0.28532056,473.4664493
-0.165785918,-0.285576149,476.4075159
-0.165649842,-0.285827447,479.2954356
-0.165517014,-0.28607482,482.120867
-0.165387493,-0.286318673,484.8793328
-0.1652613,-0.28655944,487.5696281
-0.165138423,-0.286797575,490.1890031
-0.165018825,-0.287033542,492.7304279
-0.164902454,-0.287267806,495.1848577
-0.16478925,-0.287500821,497.5463364
-0.164679153,-0.287733025,499.8155065
-0.164572103,-0.28796483,501.9989973
-0.164468043,-0.288196608,504.1055461
-0.164366919,-0.288428692,506.1416101
-0.164268684,-0.28866137,508.1089782
-0.164173302,-0.288894883,510.0053216
-0.164080749,-0.289129423,511.8266232
-0.163991017,-0.289365128,513.5694838
-0.163904113,-0.289602079,515.2320406
-0.163820054,-0.289840294,516.8134364
-0.16373887,-0.290079733,518.3126155
-0.163660594,-0.290320306,519.7274458
-0.163585255,-0.290561877,521.0546368
-0.163512871,-0.290804282,522.2903934
-0.163443441,-0.291047336,523.4314971
-0.163376935,-0.291290841,524.476082
-0.163313299,-0.291534596,525.4236343
-0.163252451,-0.291778403,526.274911
-0.163194278,-0.292022078,527.0325728
-0.163138643,-0.292265457,527.7022651
-0.163085379,-0.292508398,528.293313
-0.163034291,-0.292750791,528.8183938
-0.162985158,-0.292992554,529.2920883
-0.162937735,-0.293233643,529.7284924
-0.162891761,-0.29347405,530.1381148
-0.162846963,-0.293713801,530.5249373
-0.162803058,-0.293952953,530.8854356
-0.162759755,-0.294191592,531.210926
-0.162716769,-0.294429827,531.4923625
-0.162673815,-0.294667781,531.7244191
-0.162630625,-0.294905589,531.9059589
-0.162586951,-0.295143386,532.0370545
-0.162542577,-0.295381301,532.1157422
-0.162497327,-0.295619452,532.1377567
-0.162451069,-0.295857935,532.0995931
-0.162403715,-0.296096821,532.0023437
-0.162355223,-0.296336149,531.8533724
-0.162305601,-0.296575928,531.6646407
-0.162254902,-0.296816144,531.4487474
-0.162203227,-0.297056772,531.2154596
-0.162150719,-0.297297791,530.9712628
-0.16209756,-0.297539194,530.7215861
-0.162043961,-0.297780989,530.4725987
-0.161990163,-0.298023209,530.2300049
-0.161936424,-0.298265911,529.995881
-0.16188301,-0.298509181,529.7674506
-0.161830185,-0.298753143,529.5399415
-0.1617782,-0.298997962,529.3108119
-0.161727282,-0.299243845,529.0806475
-0.161677634,-0.299491052,528.849815
-0.161629426,-0.29973989,528.6148075
-0.161582799,-0.29999072,528.3679392
-0.161537866,-0.300243948,528.0994676
-0.161494705,-0.300500015,527.7990837
-0.161453363,-0.300759383,527.4563409
-0.16141386,-0.30102253,527.0615936
-0.161376181,-0.301289932,526.6071199
-0.161340294,-0.301562066,526.0863054
-0.161306145,-0.301839395,525.4906425
-0.161273668,-0.302122361,524.8073422
-0.16124278,-0.302411371,524.0202326
-0.161213386,-0.302706787,523.1135345
-0.16118538,-0.303008917,522.0759035
-0.161158651,-0.303318007,520.9024093
-0.161133088,-0.303634243,519.5938832
-0.161108583,-0.30395775,518.1551215
-0.16108503,-0.304288586,516.5940282
-0.161062327,-0.304626739,514.9219625
-0.16104037,-0.304972124,513.1534731
-0.161019063,-0.305324587,511.3042163
-0.160998311,-0.30568391,509.3880987
-0.16097802,-0.306049821,507.4149295
-0.160958093,-0.306422002,505.3886861
-0.160938427,-0.306800102,503.3068809
-0.16091891,-0.307183735,501.162154
-0.160899425,-0.307572495,498.945518
-0.160879841,-0.307965958,496.6488693
-0.160860015,-0.308363693,494.2657432
-0.160839791,-0.308765266,491.7918445
-0.160818999,-0.30917025,489.2261497
-0.160797464,-0.309578234,486.5709485
-0.160774999,-0.309988828,483.8300471
-0.160751419,-0.310401669,481.0068291
-0.16072653,-0.310816417,478.1033581
-0.16070014,-0.311232759,475.1199076
-0.160672056,-0.31165041,472.0548189
-0.160642091,-0.312069118,468.9056639
-0.160610068,-0.312488668,465.6717565
-0.160575821,-0.312908881,462.3564178
-0.1605392,-0.313329613,458.9673849
-0.16050007,-0.313750752,455.5155451
